,LATITUDE,LONGITUDE,DATE,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE
10169,43.775088000000004,-79.331226,2014/01/26 05:00:00+00,,,1.0,
10170,43.662223,-79.352245,2014/01/26 05:00:00+00,,,1.0,
10171,43.662223,-79.352245,2014/01/26 05:00:00+00,,,1.0,
10172,43.662223,-79.352245,2014/01/26 05:00:00+00,,,1.0,
10173,43.779536,-79.264842,2014/01/28 05:00:00+00,,,1.0,
10174,43.779536,-79.264842,2014/01/28 05:00:00+00,,,1.0,
10175,43.779536,-79.264842,2014/01/28 05:00:00+00,,,1.0,
10176,43.779536,-79.264842,2014/01/28 05:00:00+00,,,1.0,
10177,43.779536,-79.264842,2014/01/28 05:00:00+00,,,1.0,
10178,43.775023,-79.238376,2014/01/30 05:00:00+00,,,1.0,
10179,43.775023,-79.238376,2014/01/30 05:00:00+00,,,1.0,
10180,43.775023,-79.238376,2014/01/30 05:00:00+00,,,1.0,
10181,43.739615,-79.605655,2014/01/30 05:00:00+00,,,1.0,
10182,43.739615,-79.605655,2014/01/30 05:00:00+00,,,1.0,
10183,43.739615,-79.605655,2014/01/30 05:00:00+00,,,1.0,
10184,43.739615,-79.605655,2014/01/30 05:00:00+00,,,1.0,
10185,43.770331,-79.500835,2014/01/30 05:00:00+00,,,1.0,
10186,43.681517,-79.467433,2014/02/03 05:00:00+00,,1.0,1.0,
10187,43.681517,-79.467433,2014/02/03 05:00:00+00,,1.0,1.0,
10188,43.728125,-79.574649,2014/02/04 05:00:00+00,1.0,,1.0,
10189,43.728125,-79.574649,2014/02/04 05:00:00+00,1.0,,1.0,
10190,43.728125,-79.574649,2014/02/04 05:00:00+00,1.0,,1.0,
10191,43.614035,-79.48914599999999,2014/02/07 05:00:00+00,,,1.0,
10192,43.614035,-79.48914599999999,2014/02/07 05:00:00+00,,,1.0,
10193,43.614035,-79.48914599999999,2014/02/07 05:00:00+00,,,1.0,
10194,43.643557,-79.421954,2014/02/08 05:00:00+00,1.0,,1.0,
10195,43.643557,-79.421954,2014/02/08 05:00:00+00,1.0,,1.0,
10196,43.643557,-79.421954,2014/02/08 05:00:00+00,1.0,,1.0,
10197,43.643557,-79.421954,2014/02/08 05:00:00+00,1.0,,1.0,
10198,43.643557,-79.421954,2014/02/08 05:00:00+00,1.0,,1.0,
10199,43.643557,-79.421954,2014/02/08 05:00:00+00,1.0,,1.0,
10200,43.668029,-79.34291400000001,2014/02/08 05:00:00+00,1.0,,1.0,
10201,43.668029,-79.34291400000001,2014/02/08 05:00:00+00,1.0,,1.0,
10202,43.668029,-79.34291400000001,2014/02/08 05:00:00+00,1.0,,1.0,
10203,43.659392,-79.543025,2014/02/08 05:00:00+00,,,1.0,
10204,43.659392,-79.543025,2014/02/08 05:00:00+00,,,1.0,
10205,43.776194,-79.232814,2014/02/09 05:00:00+00,,,1.0,
10206,43.776194,-79.232814,2014/02/09 05:00:00+00,,,1.0,
10207,43.738917,-79.57997399999999,2014/02/10 05:00:00+00,1.0,,1.0,
10208,43.738917,-79.57997399999999,2014/02/10 05:00:00+00,1.0,,1.0,
10209,43.750234999999996,-79.463382,2014/02/10 05:00:00+00,,,,
10210,43.750234999999996,-79.463382,2014/02/10 05:00:00+00,,,,
10211,43.708708,-79.267062,2014/02/12 05:00:00+00,1.0,,1.0,
10212,43.708708,-79.267062,2014/02/12 05:00:00+00,1.0,,1.0,
10213,43.711141999999995,-79.285129,2014/02/12 05:00:00+00,1.0,,1.0,
10214,43.711141999999995,-79.285129,2014/02/12 05:00:00+00,1.0,,1.0,
10215,43.667632,-79.38530300000001,2014/02/13 05:00:00+00,1.0,,1.0,
10216,43.667632,-79.38530300000001,2014/02/13 05:00:00+00,1.0,,1.0,
10217,43.716658,-79.299274,2014/02/15 05:00:00+00,,,1.0,
10218,43.716658,-79.299274,2014/02/15 05:00:00+00,,,1.0,
10219,43.716658,-79.299274,2014/02/15 05:00:00+00,,,1.0,
10220,43.716658,-79.299274,2014/02/15 05:00:00+00,,,1.0,
10221,43.795111,-79.292514,2014/02/15 05:00:00+00,,,1.0,
10222,43.795111,-79.292514,2014/02/15 05:00:00+00,,,1.0,
10223,43.642072999999996,-79.377429,2014/02/16 05:00:00+00,1.0,,1.0,
10224,43.642072999999996,-79.377429,2014/02/16 05:00:00+00,1.0,,1.0,
10225,43.642072999999996,-79.377429,2014/02/16 05:00:00+00,1.0,,1.0,
10226,43.642072999999996,-79.377429,2014/02/16 05:00:00+00,1.0,,1.0,
10227,43.770602000000004,-79.186862,2014/02/18 05:00:00+00,1.0,,1.0,
10228,43.770602000000004,-79.186862,2014/02/18 05:00:00+00,1.0,,1.0,
10229,43.770602000000004,-79.186862,2014/02/18 05:00:00+00,1.0,,1.0,
10230,43.770602000000004,-79.186862,2014/02/18 05:00:00+00,1.0,,1.0,
10231,43.670325,-79.455783,2014/02/19 05:00:00+00,1.0,,1.0,
10232,43.670325,-79.455783,2014/02/19 05:00:00+00,1.0,,1.0,
10233,43.703456,-79.29365899999999,2014/02/19 05:00:00+00,,,1.0,
10234,43.703456,-79.29365899999999,2014/02/19 05:00:00+00,,,1.0,
10235,43.714915000000005,-79.334186,2014/02/19 05:00:00+00,1.0,,1.0,
10236,43.714915000000005,-79.334186,2014/02/19 05:00:00+00,1.0,,1.0,
10237,43.732131,-79.267894,2014/02/20 05:00:00+00,1.0,,1.0,
10238,43.732131,-79.267894,2014/02/20 05:00:00+00,1.0,,1.0,
10239,43.673133,-79.414378,2014/02/22 05:00:00+00,1.0,,1.0,
10240,43.673133,-79.414378,2014/02/22 05:00:00+00,1.0,,1.0,
10241,43.652712,-79.36324599999999,2014/02/22 05:00:00+00,,,,
10242,43.652712,-79.36324599999999,2014/02/22 05:00:00+00,,,,
10243,43.669367,-79.302966,2014/02/25 05:00:00+00,1.0,,1.0,
10244,43.66075,-79.413425,2013/09/01 04:00:00+00,,1.0,1.0,
10245,43.769133000000004,-79.237544,2014/05/24 04:00:00+00,,,1.0,
10246,43.67966,-79.331622,2014/04/12 04:00:00+00,,,1.0,1.0
10247,43.697398,-79.396449,2014/02/27 05:00:00+00,1.0,,,
10248,43.743189,-79.568057,2013/09/29 04:00:00+00,,,1.0,
10249,43.675315000000005,-79.30849,2014/08/12 04:00:00+00,,,1.0,1.0
10250,43.801406,-79.21810500000001,2014/06/29 04:00:00+00,,,1.0,
10251,43.66075,-79.413425,2013/09/01 04:00:00+00,,1.0,1.0,
10252,43.642237,-79.56599,2013/09/02 04:00:00+00,,1.0,1.0,
10253,43.642237,-79.56599,2013/09/02 04:00:00+00,,1.0,1.0,
10254,43.753844,-79.49959100000001,2013/09/03 04:00:00+00,1.0,,,
10255,43.753844,-79.49959100000001,2013/09/03 04:00:00+00,1.0,,,
10256,43.753844,-79.49959100000001,2013/09/03 04:00:00+00,1.0,,,
10257,43.64868,-79.505443,2013/09/05 04:00:00+00,,,,1.0
10258,43.64868,-79.505443,2013/09/05 04:00:00+00,,,,1.0
10259,43.64868,-79.505443,2013/09/05 04:00:00+00,,,,1.0
10260,43.788844,-79.240093,2013/09/05 04:00:00+00,1.0,,,
10261,43.788844,-79.240093,2013/09/05 04:00:00+00,1.0,,,
10262,43.670146,-79.360187,2013/09/07 04:00:00+00,,,,1.0
10263,43.670146,-79.360187,2013/09/07 04:00:00+00,,,,1.0
10264,43.653514,-79.340778,2013/09/09 04:00:00+00,,1.0,1.0,
10265,43.653514,-79.340778,2013/09/09 04:00:00+00,,1.0,1.0,
10266,43.653514,-79.340778,2013/09/09 04:00:00+00,,1.0,1.0,
10267,43.636626,-79.44155400000001,2013/09/09 04:00:00+00,,,,1.0
10268,43.636626,-79.44155400000001,2013/09/09 04:00:00+00,,,,1.0
10269,43.636626,-79.44155400000001,2013/09/09 04:00:00+00,,,,1.0
10270,43.855197,-79.17134399999999,2013/09/11 04:00:00+00,,,,1.0
10271,43.855197,-79.17134399999999,2013/09/11 04:00:00+00,,,,1.0
10272,43.705184,-79.426357,2013/09/13 04:00:00+00,,,1.0,
10273,43.705184,-79.426357,2013/09/13 04:00:00+00,,,1.0,
10274,43.705184,-79.426357,2013/09/13 04:00:00+00,,,1.0,
10275,43.759463000000004,-79.51122600000001,2013/09/14 04:00:00+00,,,1.0,
10276,43.759463000000004,-79.51122600000001,2013/09/14 04:00:00+00,,,1.0,
10277,43.716544,-79.33730600000001,2013/09/14 04:00:00+00,,,1.0,1.0
10278,43.716544,-79.33730600000001,2013/09/14 04:00:00+00,,,1.0,1.0
10279,43.716544,-79.33730600000001,2013/09/14 04:00:00+00,,,1.0,1.0
10280,43.65549,-79.399074,2013/09/14 04:00:00+00,1.0,,,
10281,43.65549,-79.399074,2013/09/14 04:00:00+00,1.0,,,
10282,43.65549,-79.399074,2013/09/14 04:00:00+00,1.0,,,
10283,43.65549,-79.399074,2013/09/14 04:00:00+00,1.0,,,
10284,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10285,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10286,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10287,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10288,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10289,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10290,43.695563,-79.339641,2013/09/15 04:00:00+00,,,1.0,
10291,43.669692,-79.43275,2013/09/15 04:00:00+00,,1.0,1.0,
10292,43.669692,-79.43275,2013/09/15 04:00:00+00,,1.0,1.0,
10293,43.792533,-79.445163,2013/09/16 04:00:00+00,1.0,,1.0,
10294,43.792533,-79.445163,2013/09/16 04:00:00+00,1.0,,1.0,
10295,43.711112,-79.24818,2013/09/17 04:00:00+00,,,1.0,
10296,43.711112,-79.24818,2013/09/17 04:00:00+00,,,1.0,
10297,43.711112,-79.24818,2013/09/17 04:00:00+00,,,1.0,
10298,43.711112,-79.24818,2013/09/17 04:00:00+00,,,1.0,
10299,43.808814,-79.26276700000001,2013/09/18 04:00:00+00,1.0,,1.0,
10300,43.808814,-79.26276700000001,2013/09/18 04:00:00+00,1.0,,1.0,
10301,43.602343,-79.497989,2013/09/18 04:00:00+00,,1.0,1.0,
10302,43.602343,-79.497989,2013/09/18 04:00:00+00,,1.0,1.0,
10303,43.602343,-79.497989,2013/09/18 04:00:00+00,,1.0,1.0,
10304,43.618384000000006,-79.511318,2013/09/21 04:00:00+00,,,1.0,
10305,43.618384000000006,-79.511318,2013/09/21 04:00:00+00,,,1.0,
10306,43.647116,-79.403972,2013/09/21 04:00:00+00,,1.0,1.0,
10307,43.647116,-79.403972,2013/09/21 04:00:00+00,,1.0,1.0,
10308,43.731658,-79.57638100000001,2013/09/22 04:00:00+00,,,1.0,
10309,43.731658,-79.57638100000001,2013/09/22 04:00:00+00,,,1.0,
10310,43.731658,-79.57638100000001,2013/09/22 04:00:00+00,,,1.0,
10311,43.731658,-79.57638100000001,2013/09/22 04:00:00+00,,,1.0,
10312,43.720492,-79.338863,2013/09/23 04:00:00+00,,,1.0,1.0
10313,43.720492,-79.338863,2013/09/23 04:00:00+00,,,1.0,1.0
10314,43.692603000000005,-79.302364,2013/09/24 04:00:00+00,1.0,,1.0,
10315,43.692603000000005,-79.302364,2013/09/24 04:00:00+00,1.0,,1.0,
10316,43.645564,-79.36433000000001,2013/09/24 04:00:00+00,1.0,,1.0,
10317,43.645564,-79.36433000000001,2013/09/24 04:00:00+00,1.0,,1.0,
10318,43.691245,-79.572307,2013/09/25 04:00:00+00,,,1.0,
10319,43.691245,-79.572307,2013/09/25 04:00:00+00,,,1.0,
10320,43.691245,-79.572307,2013/09/25 04:00:00+00,,,1.0,
10321,43.691245,-79.572307,2013/09/25 04:00:00+00,,,1.0,
10322,43.754172,-79.619815,2013/09/25 04:00:00+00,,,1.0,1.0
10323,43.754172,-79.619815,2013/09/25 04:00:00+00,,,1.0,1.0
10324,43.701007000000004,-79.407092,2013/09/25 04:00:00+00,,,,
10325,43.701007000000004,-79.407092,2013/09/25 04:00:00+00,,,,
10326,43.701007000000004,-79.407092,2013/09/25 04:00:00+00,,,,
10327,43.701007000000004,-79.407092,2013/09/25 04:00:00+00,,,,
10328,43.701007000000004,-79.407092,2013/09/25 04:00:00+00,,,,
10329,43.724089,-79.33693199999999,2013/09/26 04:00:00+00,,,1.0,
10330,43.724089,-79.33693199999999,2013/09/26 04:00:00+00,,,1.0,
10331,43.662455,-79.351352,2013/09/26 04:00:00+00,1.0,,1.0,
10332,43.662455,-79.351352,2013/09/26 04:00:00+00,1.0,,1.0,
10333,43.700148,-79.516185,2013/09/26 04:00:00+00,1.0,,1.0,
10334,43.700148,-79.516185,2013/09/26 04:00:00+00,1.0,,1.0,
10335,43.654845,-79.420291,2013/09/26 04:00:00+00,,1.0,1.0,
10336,43.654845,-79.420291,2013/09/26 04:00:00+00,,1.0,1.0,
10337,43.654845,-79.420291,2013/09/26 04:00:00+00,,1.0,1.0,
10338,43.683283,-79.36021,2013/09/27 04:00:00+00,,,1.0,
10339,43.683283,-79.36021,2013/09/27 04:00:00+00,,,1.0,
10340,43.649043,-79.36729,2013/09/28 04:00:00+00,1.0,,1.0,
10341,43.649043,-79.36729,2013/09/28 04:00:00+00,1.0,,1.0,
10342,43.735228,-79.279865,2013/09/29 04:00:00+00,,,1.0,
10343,43.735228,-79.279865,2013/09/29 04:00:00+00,,,1.0,
10344,43.664099,-79.398433,2013/11/22 05:00:00+00,,1.0,1.0,
10345,43.769133000000004,-79.237544,2014/05/24 04:00:00+00,,,1.0,
10346,43.675315000000005,-79.30849,2014/08/12 04:00:00+00,,,1.0,1.0
10347,43.664099,-79.398433,2013/11/22 05:00:00+00,,1.0,1.0,
10348,43.801406,-79.21810500000001,2014/06/29 04:00:00+00,,,1.0,
10349,43.62345,-79.502383,2014/02/28 05:00:00+00,,,1.0,
10350,43.67966,-79.331622,2014/04/12 04:00:00+00,,,1.0,1.0
10351,43.743189,-79.568057,2013/09/29 04:00:00+00,,,1.0,
10352,43.74924,-79.24446400000001,2014/05/24 04:00:00+00,,,1.0,1.0
10353,43.78575,-79.289455,2014/08/16 04:00:00+00,1.0,,1.0,
10354,43.669295,-79.574916,2013/11/23 05:00:00+00,,,1.0,
10355,43.72782,-79.471133,2013/11/23 05:00:00+00,,,1.0,
10356,43.737418,-79.244701,2013/11/24 05:00:00+00,,,1.0,
10357,43.737418,-79.244701,2013/11/24 05:00:00+00,,,1.0,
10358,43.737418,-79.244701,2013/11/24 05:00:00+00,,,1.0,
10359,43.737418,-79.244701,2013/11/24 05:00:00+00,,,1.0,
10360,43.737418,-79.244701,2013/11/24 05:00:00+00,,,1.0,
10361,43.737418,-79.244701,2013/11/24 05:00:00+00,,,1.0,
10362,43.796965,-79.424747,2013/11/24 05:00:00+00,1.0,,1.0,
10363,43.796965,-79.424747,2013/11/24 05:00:00+00,1.0,,1.0,
10364,43.660418,-79.375896,2013/11/27 05:00:00+00,1.0,,1.0,
10365,43.660418,-79.375896,2013/11/27 05:00:00+00,1.0,,1.0,
10366,43.6351,-79.561916,2013/11/28 05:00:00+00,,,1.0,
10367,43.637614,-79.447742,2013/11/29 05:00:00+00,,,1.0,
10368,43.782489,-79.407451,2013/11/29 05:00:00+00,1.0,,1.0,
10369,43.782489,-79.407451,2013/11/29 05:00:00+00,1.0,,1.0,
10370,43.674319,-79.399799,2013/11/30 05:00:00+00,,,1.0,
10371,43.634440000000005,-79.56721800000001,2013/11/30 05:00:00+00,,,1.0,
10372,43.634440000000005,-79.56721800000001,2013/11/30 05:00:00+00,,,1.0,
10373,43.694541,-79.486064,2013/12/02 05:00:00+00,1.0,,1.0,
10374,43.694541,-79.486064,2013/12/02 05:00:00+00,1.0,,1.0,
10375,43.694541,-79.486064,2013/12/02 05:00:00+00,1.0,,1.0,
10376,43.698107,-79.52325,2013/12/03 05:00:00+00,1.0,,1.0,
10377,43.698107,-79.52325,2013/12/03 05:00:00+00,1.0,,1.0,
10378,43.698177,-79.523266,2013/12/03 05:00:00+00,1.0,,1.0,
10379,43.698177,-79.523266,2013/12/03 05:00:00+00,1.0,,1.0,
10380,43.71091,-79.286075,2013/12/03 05:00:00+00,1.0,,1.0,
10381,43.71091,-79.286075,2013/12/03 05:00:00+00,1.0,,1.0,
10382,43.633544,-79.570766,2013/12/03 05:00:00+00,1.0,,1.0,
10383,43.633544,-79.570766,2013/12/03 05:00:00+00,1.0,,1.0,
10384,43.633544,-79.570766,2013/12/03 05:00:00+00,1.0,,1.0,
10385,43.670024,-79.413135,2013/12/04 05:00:00+00,1.0,,1.0,
10386,43.670024,-79.413135,2013/12/04 05:00:00+00,1.0,,1.0,
10387,43.694903000000004,-79.279659,2013/12/04 05:00:00+00,,1.0,1.0,
10388,43.694903000000004,-79.279659,2013/12/04 05:00:00+00,,1.0,1.0,
10389,43.795355,-79.415706,2013/12/04 05:00:00+00,1.0,,1.0,
10390,43.795355,-79.415706,2013/12/04 05:00:00+00,1.0,,1.0,
10391,43.651168,-79.411594,2013/12/05 05:00:00+00,1.0,,1.0,
10392,43.651168,-79.411594,2013/12/05 05:00:00+00,1.0,,1.0,
10393,43.636472999999995,-79.399638,2013/12/05 05:00:00+00,,,1.0,1.0
10394,43.636472999999995,-79.399638,2013/12/05 05:00:00+00,,,1.0,1.0
10395,43.636472999999995,-79.399638,2013/12/05 05:00:00+00,,,1.0,1.0
10396,43.759902000000004,-79.236118,2013/12/06 05:00:00+00,,,1.0,
10397,43.759902000000004,-79.236118,2013/12/06 05:00:00+00,,,1.0,
10398,43.762107,-79.503124,2013/12/07 05:00:00+00,1.0,,1.0,
10399,43.762107,-79.503124,2013/12/07 05:00:00+00,1.0,,1.0,
10400,43.648795,-79.38551600000001,2013/12/11 05:00:00+00,1.0,,1.0,
10401,43.648795,-79.38551600000001,2013/12/11 05:00:00+00,1.0,,1.0,
10402,43.699797,-79.257335,2013/12/11 05:00:00+00,,,1.0,
10403,43.699797,-79.257335,2013/12/11 05:00:00+00,,,1.0,
10404,43.699797,-79.257335,2013/12/11 05:00:00+00,,,1.0,
10405,43.699797,-79.257335,2013/12/11 05:00:00+00,,,1.0,
10406,43.756991,-79.430812,2013/12/11 05:00:00+00,1.0,,1.0,
10407,43.756991,-79.430812,2013/12/11 05:00:00+00,1.0,,1.0,
10408,43.756991,-79.430812,2013/12/11 05:00:00+00,1.0,,1.0,
10409,43.714597999999995,-79.335178,2013/12/12 05:00:00+00,1.0,,1.0,
10410,43.714597999999995,-79.335178,2013/12/12 05:00:00+00,1.0,,1.0,
10411,43.76097,-79.46516700000001,2013/12/16 05:00:00+00,,,1.0,
10412,43.76097,-79.46516700000001,2013/12/16 05:00:00+00,,,1.0,
10413,43.76097,-79.46516700000001,2013/12/16 05:00:00+00,,,1.0,
10414,43.76097,-79.46516700000001,2013/12/16 05:00:00+00,,,1.0,
10415,43.719237,-79.515971,2013/12/19 05:00:00+00,1.0,,1.0,
10416,43.719237,-79.515971,2013/12/19 05:00:00+00,1.0,,1.0,
10417,43.626677,-79.526668,2013/12/19 05:00:00+00,1.0,,1.0,
10418,43.626677,-79.526668,2013/12/19 05:00:00+00,1.0,,1.0,
10419,43.626677,-79.526668,2013/12/19 05:00:00+00,1.0,,1.0,
10420,43.623965000000005,-79.483676,2013/12/19 05:00:00+00,1.0,,1.0,
10421,43.623965000000005,-79.483676,2013/12/19 05:00:00+00,1.0,,1.0,
10422,43.808966,-79.370075,2013/12/20 05:00:00+00,1.0,,1.0,
10423,43.808966,-79.370075,2013/12/20 05:00:00+00,1.0,,1.0,
10424,43.808966,-79.370075,2013/12/20 05:00:00+00,1.0,,1.0,
10425,43.722369,-79.30168499999999,2013/12/24 05:00:00+00,1.0,,1.0,
10426,43.722369,-79.30168499999999,2013/12/24 05:00:00+00,1.0,,1.0,
10427,43.636340000000004,-79.435703,2013/12/24 05:00:00+00,1.0,,1.0,
10428,43.636340000000004,-79.435703,2013/12/24 05:00:00+00,1.0,,1.0,
10429,43.765159000000004,-79.28380200000001,2013/12/28 05:00:00+00,,,1.0,
10430,43.765159000000004,-79.28380200000001,2013/12/28 05:00:00+00,,,1.0,
10431,43.765159000000004,-79.28380200000001,2013/12/28 05:00:00+00,,,1.0,
10432,43.655669,-79.487071,2013/12/31 05:00:00+00,1.0,,1.0,
10433,43.655669,-79.487071,2013/12/31 05:00:00+00,1.0,,1.0,
10434,43.738841,-79.238353,2014/01/09 05:00:00+00,1.0,,,
10435,43.738841,-79.238353,2014/01/09 05:00:00+00,1.0,,,
10436,43.603228,-79.506282,2014/01/09 05:00:00+00,1.0,,1.0,
10437,43.603228,-79.506282,2014/01/09 05:00:00+00,1.0,,1.0,
10438,43.615058000000005,-79.552249,2014/01/13 05:00:00+00,,,1.0,
10439,43.615058000000005,-79.552249,2014/01/13 05:00:00+00,,,1.0,
10440,43.61558,-79.500003,2014/01/14 05:00:00+00,,,1.0,
10441,43.672438,-79.521617,2014/01/14 05:00:00+00,1.0,,,
10442,43.672438,-79.521617,2014/01/14 05:00:00+00,1.0,,,
10443,43.77872,-79.307895,2014/01/14 05:00:00+00,,,1.0,
10444,43.77872,-79.307895,2014/01/14 05:00:00+00,,,1.0,
10445,43.669467,-79.492801,2014/01/17 05:00:00+00,1.0,,1.0,
10446,43.669467,-79.492801,2014/01/17 05:00:00+00,1.0,,1.0,
10447,43.724253000000004,-79.402026,2014/02/28 05:00:00+00,1.0,,,
10448,43.801406,-79.21810500000001,2014/06/29 04:00:00+00,,,1.0,
10449,43.67966,-79.331622,2014/04/12 04:00:00+00,,,1.0,1.0
10450,43.74924,-79.24446400000001,2014/05/24 04:00:00+00,,,1.0,1.0
10451,43.787279999999996,-79.470042,2014/03/02 05:00:00+00,,,1.0,
10452,43.686747,-79.595546,2013/09/30 04:00:00+00,1.0,,1.0,
10453,43.651121999999994,-79.476299,2014/04/14 04:00:00+00,,,1.0,
10454,43.801406,-79.21810500000001,2014/06/29 04:00:00+00,,,1.0,
10455,43.651121999999994,-79.476299,2014/04/14 04:00:00+00,,,1.0,
10456,43.686747,-79.595546,2013/09/30 04:00:00+00,1.0,,1.0,
10457,43.760329,-79.361652,2014/05/26 04:00:00+00,,1.0,,
10458,43.787279999999996,-79.470042,2014/03/02 05:00:00+00,,,1.0,
10459,43.686747,-79.595546,2013/09/30 04:00:00+00,1.0,,1.0,
10460,43.801406,-79.21810500000001,2014/06/29 04:00:00+00,,,1.0,
10461,43.634032,-79.43804499999999,2013/09/30 04:00:00+00,,,1.0,
10462,43.651121999999994,-79.476299,2014/04/14 04:00:00+00,,,1.0,
10463,43.760329,-79.361652,2014/05/26 04:00:00+00,,1.0,,
10464,43.783583,-79.299335,2014/03/02 05:00:00+00,,,1.0,
10465,43.767928000000005,-79.401332,2014/06/29 04:00:00+00,1.0,,1.0,
10466,43.634032,-79.43804499999999,2013/09/30 04:00:00+00,,,1.0,
10467,43.634032,-79.43804499999999,2013/09/30 04:00:00+00,,,1.0,
10468,43.634032,-79.43804499999999,2013/09/30 04:00:00+00,,,1.0,
10469,43.634032,-79.43804499999999,2013/09/30 04:00:00+00,,,1.0,
10470,43.713069,-79.367221,2013/09/30 04:00:00+00,,,1.0,1.0
10471,43.713069,-79.367221,2013/09/30 04:00:00+00,,,1.0,1.0
10472,43.667643,-79.342792,2013/10/01 04:00:00+00,1.0,,,
10473,43.667643,-79.342792,2013/10/01 04:00:00+00,1.0,,,
10474,43.667643,-79.342792,2013/10/01 04:00:00+00,1.0,,,
10475,43.667643,-79.342792,2013/10/01 04:00:00+00,1.0,,,
10476,43.648146000000004,-79.38219000000001,2013/10/02 04:00:00+00,,1.0,1.0,
10477,43.648146000000004,-79.38219000000001,2013/10/02 04:00:00+00,,1.0,1.0,
10478,43.648146000000004,-79.38219000000001,2013/10/02 04:00:00+00,,1.0,1.0,
10479,43.733699,-79.342525,2013/10/03 04:00:00+00,,1.0,1.0,
10480,43.733699,-79.342525,2013/10/03 04:00:00+00,,1.0,1.0,
10481,43.717448,-79.299609,2013/10/03 04:00:00+00,1.0,,1.0,
10482,43.717448,-79.299609,2013/10/03 04:00:00+00,1.0,,1.0,
10483,43.776274,-79.468707,2013/10/05 04:00:00+00,,,1.0,1.0
10484,43.776274,-79.468707,2013/10/05 04:00:00+00,,,1.0,1.0
10485,43.776274,-79.468707,2013/10/05 04:00:00+00,,,1.0,1.0
10486,43.771440999999996,-79.455066,2013/10/05 04:00:00+00,1.0,,1.0,
10487,43.771440999999996,-79.455066,2013/10/05 04:00:00+00,1.0,,1.0,
10488,43.771440999999996,-79.455066,2013/10/05 04:00:00+00,1.0,,1.0,
10489,43.673678,-79.41183000000001,2013/10/07 04:00:00+00,,,1.0,
10490,43.673678,-79.41183000000001,2013/10/07 04:00:00+00,,,1.0,
10491,43.673678,-79.41183000000001,2013/10/07 04:00:00+00,,,1.0,
10492,43.657804999999996,-79.388194,2013/10/07 04:00:00+00,1.0,,1.0,
10493,43.657804999999996,-79.388194,2013/10/07 04:00:00+00,1.0,,1.0,
10494,43.718432,-79.30456099999999,2013/10/08 04:00:00+00,,,1.0,
10495,43.718432,-79.30456099999999,2013/10/08 04:00:00+00,,,1.0,
10496,43.718432,-79.30456099999999,2013/10/08 04:00:00+00,,,1.0,
10497,43.718432,-79.30456099999999,2013/10/08 04:00:00+00,,,1.0,
10498,43.76184,-79.21583100000001,2013/10/08 04:00:00+00,1.0,,1.0,
10499,43.76184,-79.21583100000001,2013/10/08 04:00:00+00,1.0,,1.0,
10500,43.716929,-79.41346300000001,2013/10/08 04:00:00+00,1.0,,1.0,
10501,43.716929,-79.41346300000001,2013/10/08 04:00:00+00,1.0,,1.0,
10502,43.716929,-79.41346300000001,2013/10/08 04:00:00+00,1.0,,1.0,
10503,43.716929,-79.41346300000001,2013/10/08 04:00:00+00,1.0,,1.0,
10504,43.716929,-79.41346300000001,2013/10/08 04:00:00+00,1.0,,1.0,
10505,43.824481,-79.303623,2013/10/08 04:00:00+00,1.0,,1.0,
10506,43.824481,-79.303623,2013/10/08 04:00:00+00,1.0,,1.0,
10507,43.824481,-79.303623,2013/10/08 04:00:00+00,1.0,,1.0,
10508,43.743097999999996,-79.494228,2013/10/09 04:00:00+00,,,1.0,
10509,43.743097999999996,-79.494228,2013/10/09 04:00:00+00,,,1.0,
10510,43.674498,-79.432582,2013/10/09 04:00:00+00,,1.0,1.0,
10511,43.674498,-79.432582,2013/10/09 04:00:00+00,,1.0,1.0,
10512,43.674498,-79.432582,2013/10/09 04:00:00+00,,1.0,1.0,
10513,43.692603000000005,-79.302364,2013/10/09 04:00:00+00,1.0,,1.0,
10514,43.692603000000005,-79.302364,2013/10/09 04:00:00+00,1.0,,1.0,
10515,43.692603000000005,-79.302364,2013/10/09 04:00:00+00,1.0,,1.0,
10516,43.692603000000005,-79.302364,2013/10/09 04:00:00+00,1.0,,1.0,
10517,43.757044,-79.34135,2013/10/10 04:00:00+00,1.0,,1.0,
10518,43.757044,-79.34135,2013/10/10 04:00:00+00,1.0,,1.0,
10519,43.652556,-79.432552,2013/10/10 04:00:00+00,1.0,,,
10520,43.652556,-79.432552,2013/10/10 04:00:00+00,1.0,,,
10521,43.652556,-79.432552,2013/10/10 04:00:00+00,1.0,,,
10522,43.683932,-79.32088,2013/10/11 04:00:00+00,1.0,,1.0,
10523,43.683932,-79.32088,2013/10/11 04:00:00+00,1.0,,1.0,
10524,43.683932,-79.32088,2013/10/11 04:00:00+00,1.0,,1.0,
10525,43.679190000000006,-79.47034000000001,2013/10/11 04:00:00+00,1.0,,1.0,
10526,43.679190000000006,-79.47034000000001,2013/10/11 04:00:00+00,1.0,,1.0,
10527,43.773719,-79.353313,2013/10/11 04:00:00+00,,,1.0,
